Date,Close,Open,High,Low,Volume,Change
2015-05-20,47.58,47.39,47.93,47.27,25050000.0,0.0
2015-05-21,47.42,47.28,47.6,47.01,22410000.0,-0.0034000000000000002
2015-05-22,46.9,47.3,47.35,46.82,25720000.0,-0.011000000000000001
2015-05-26,46.59,46.83,46.88,46.19,29580000.0,-0.0066
2015-05-27,47.61,46.82,47.77,46.62,27340000.0,0.0219
2015-05-28,47.45,47.5,48.02,47.39,19280000.0,-0.0034000000000000002
2015-05-29,46.86,47.43,47.57,46.59,36520000.0,-0.0124
2015-06-01,47.23,47.06,47.77,46.62,28840000.0,0.0079
2015-06-02,46.92,46.93,47.35,46.62,21500000.0,-0.0066
2015-06-03,46.85,47.37,47.73,46.82,28000000.0,-0.0015
2015-06-04,46.36,46.79,47.16,46.2,27750000.0,-0.0105
2015-06-05,46.14,46.31,46.52,45.84,25440000.0,-0.004699999999999999
2015-06-08,45.73,46.3,46.43,45.67,22120000.0,-0.0089
2015-06-09,45.65,45.76,45.94,45.46,24410000.0,-0.0017000000000000001
2015-06-10,46.61,45.79,46.83,45.69,28420000.0,0.021
2015-06-11,46.44,46.66,46.92,46.13,27350000.0,-0.0036
2015-06-12,45.97,46.22,46.47,45.9,23930000.0,-0.0101
2015-06-15,45.48,45.45,45.65,45.02,33250000.0,-0.010700000000000001
2015-06-16,45.83,45.35,46.24,45.3,27070000.0,0.0077
2015-06-17,45.97,45.73,46.07,45.36,28700000.0,0.0031
2015-06-18,46.72,46.22,46.8,46.17,32659999.999999996,0.0163
2015-06-19,46.1,46.79,46.83,45.99,63840000.0,-0.013300000000000001
2015-06-22,46.23,46.33,46.72,46.16,20320000.0,0.0028000000000000004
2015-06-23,45.91,46.13,46.28,45.62,25900000.0,-0.0069
2015-06-24,45.63,45.67,46.24,45.55,34890000.0,-0.0060999999999999995
2015-06-25,45.65,46.03,46.06,45.5,20620000.0,0.0004
2015-06-26,45.26,45.65,46.28,45.03,49840000.0,-0.0085
2015-06-29,44.37,45.04,45.23,44.36,34080000.0,-0.0197
2015-06-30,44.15,44.71,44.72,43.94,35950000.0,-0.005
2015-07-01,44.45,44.46,45.23,44.1,28340000.0,0.0068000000000000005
