Date,Close,Open,High,Low,Volume,Change
2015-10-01,102.17,101.89,102.18,100.54,39340000.0,0.0045000000000000005
2015-10-02,103.96,100.75,103.96,100.43,59370000.0,0.0175
2015-10-05,105.44,104.72,105.72,104.5,32850000.0,0.014199999999999999
2015-10-06,104.94,105.19,105.54,104.13,33049999.999999996,-0.004699999999999999
2015-10-07,105.57,105.6,105.8,104.24,37390000.0,0.006
2015-10-08,105.99,105.17,106.17,104.16,50190000.0,0.004
2015-10-09,106.47,106.04,106.67,105.75,23920000.0,0.0045000000000000005
2015-10-12,106.73,106.67,106.93,106.29,16160000.0,0.0024
2015-10-13,106.04,106.12,107.2,105.94,27000000.0,-0.006500000000000001
2015-10-14,105.87,106.04,106.57,105.43,30900000.0,-0.0016
2015-10-15,107.61,106.26,107.62,106.12,38390000.0,0.016399999999999998
2015-10-16,108.06,107.84,108.12,107.32,27090000.0,0.0042
2015-10-19,108.68,107.92,108.75,107.68,23780000.0,0.005699999999999999
2015-10-20,108.12,108.49,108.72,107.75,23400000.0,-0.0052
2015-10-21,107.46,108.67,108.78,107.42,30200000.0,-0.0060999999999999995
2015-10-22,109.65,108.42,109.74,108.11,42780000.0,0.0204
2015-10-23,112.72,112.6,113.18,112.01,53170000.0,0.027999999999999997
2015-10-26,112.79,112.64,113.01,112.21,25920000.0,0.0006
2015-10-27,113.02,112.49,113.18,112.46,31390000.0,0.002
2015-10-28,113.96,113.19,113.96,112.28,42220000.0,0.0083
2015-10-29,113.78,113.44,113.97,113.32,24910000.0,-0.0016
2015-10-30,113.27,113.83,114.02,113.24,27200000.0,-0.0045000000000000005
2015-11-02,114.55,113.57,114.68,113.33,22180000.0,0.0113
2015-11-03,114.95,114.32,115.36,114.15,20420000.0,0.0034999999999999996
2015-11-04,114.96,115.33,115.41,114.48,28630000.0,0.0001
2015-11-05,114.65,115.06,115.33,114.05,25000000.0,-0.0027
2015-11-06,114.73,114.43,114.86,113.7,29920000.0,0.0007000000000000001
2015-11-09,113.51,114.3,114.45,112.81,33479999.999999996,-0.0106
2015-11-10,113.22,112.91,113.33,112.57,35450000.0,-0.0026
2015-11-11,113.08,113.53,114.08,112.89,22750000.0,-0.0012
2015-11-12,111.98,112.59,113.17,111.9,31200000.0,-0.0097
2015-11-13,109.78,111.51,111.63,109.72,52840000.0,-0.0196
2015-11-16,111.36,109.68,111.38,109.42,33980000.0,0.0144
2015-11-17,111.43,111.55,112.23,111.15,30580000.0,0.0006
2015-11-18,113.57,111.88,113.68,111.77,32970000.0,0.0192
2015-11-19,113.65,113.62,114.17,113.43,26190000.0,0.0007000000000000001
2015-11-20,114.42,114.18,114.51,114.08,22730000.0,0.0068000000000000005
2015-11-23,114.09,114.47,114.88,113.6,20700000.0,-0.0029
2015-11-24,113.99,113.36,114.26,112.78,26370000.0,-0.0009
2015-11-25,114.09,114.13,114.3,113.85,14160000.0,0.0009
2015-11-27,114.25,114.33,114.48,113.86,8830000.0,0.0014000000000000002
2015-11-30,113.96,114.54,114.59,113.59,25040000.0,-0.0025
2015-12-01,115.1,114.41,115.1,114.28,28640000.0,0.01
2015-12-02,114.39,115.17,115.69,114.22,22400000.0,-0.0062
2015-12-03,112.45,114.7,114.9,111.78,42750000.0,-0.017
2015-12-04,115.08,112.78,115.27,112.56,40040000.0,0.023399999999999997
2015-12-07,114.56,115.16,115.23,114.01,25890000.0,-0.0045000000000000005
2015-12-08,114.57,113.38,114.93,113.32,30790000.0,0.0001
2015-12-09,112.83,114.05,114.7,112.14,48510000.0,-0.0152
2015-12-10,113.34,113.09,114.1,112.75,30150000.0,0.0045000000000000005
2015-12-11,110.73,112.03,112.33,110.66,56020000.0,-0.023
2015-12-14,111.57,110.92,111.62,109.32,53100000.0,0.0076
2015-12-15,112.25,112.54,113.22,112.11,48430000.0,0.0060999999999999995
2015-12-16,113.92,113.01,114.11,111.83,44940000.0,0.0149
2015-12-17,112.26,114.4,114.42,112.24,45670000.0,-0.0146
2015-12-18,109.77,111.52,111.82,109.77,53750000.0,-0.0222
2015-12-21,110.99,110.81,111.01,109.99,26430000.0,0.0111
2015-12-22,111.72,111.59,111.88,110.99,26540000.0,0.0066
2015-12-23,112.55,112.28,112.63,112.1,25660000.0,0.0074
2015-12-24,112.53,112.51,112.84,112.48,11480000.0,-0.0002
2015-12-28,112.47,112.26,112.49,111.45,19180000.0,-0.0005
2015-12-29,114.24,113.16,114.48,113.07,27730000.0,0.015700000000000002
2015-12-30,113.21,114.1,114.18,113.19,19520000.0,-0.009000000000000001
2015-12-31,111.8,112.81,113.02,111.78,29890000.0,-0.0125
2016-01-04,109.44,109.37,109.54,108.06,50810000.0,-0.021099999999999997
2016-01-05,109.25,109.98,110.12,108.74,38800000.0,-0.0017000000000000001
2016-01-06,108.2,107.37,108.83,107.35,41890000.0,-0.0096
2016-01-07,104.81,105.9,107.23,104.75,61390000.0,-0.0313
2016-01-08,103.96,105.61,106.23,103.85,69340000.0,-0.008100000000000001
2016-01-11,104.28,104.73,105.0,102.68,50020000.0,0.0031
2016-01-12,105.48,105.25,106.02,104.03,46730000.0,0.0115
2016-01-13,101.85,105.94,106.17,101.69,69870000.0,-0.0344
2016-01-14,104.02,102.25,104.92,100.62,78450000.0,0.0213
2016-01-15,100.79,100.52,101.89,99.46,91440000.0,-0.0311
2016-01-19,101.01,102.15,102.32,99.83,56560000.0,0.0022
2016-01-20,100.7,99.43,101.78,97.2,86670000.0,-0.0031
2016-01-21,100.8,101.14,102.3,99.77,61660000.0,0.001
2016-01-22,103.72,102.79,103.76,102.48,42230000.0,0.028999999999999998
2016-01-25,102.18,103.41,103.94,102.09,38880000.0,-0.0148
2016-01-26,103.1,102.6,103.54,101.71,36140000.0,0.009000000000000001
2016-01-27,100.53,102.5,102.94,100.1,54520000.0,-0.024900000000000002
2016-01-28,101.95,102.14,102.24,100.21,47640000.0,0.0141
2016-01-29,104.08,101.95,104.12,101.89,54250000.0,0.0209
2016-02-01,104.36,103.57,104.74,103.18,32750000.0,0.0027
2016-02-02,102.1,103.92,103.92,101.79,44930000.0,-0.0217
2016-02-03,101.61,102.75,102.78,99.83,61570000.0,-0.0048
2016-02-04,101.6,101.3,102.4,100.39,49320000.0,-0.0001
2016-02-05,98.07,101.24,101.28,97.67,70750000.0,-0.0347
2016-02-08,96.57,96.28,97.0,94.79,91670000.0,-0.015300000000000001
2016-02-09,96.27,95.31,97.73,95.13,73780000.0,-0.0031
2016-02-10,96.64,97.45,98.64,96.57,59420000.0,0.0038
2016-02-11,96.5,95.4,97.27,95.14,76840000.0,-0.0014000000000000002
2016-02-12,97.97,97.63,98.07,96.68,49190000.0,0.0152
2016-02-16,100.18,99.39,100.18,98.8,40570000.0,0.0226
2016-02-17,102.45,100.96,102.59,100.65,41770000.0,0.0227
2016-02-18,101.28,102.76,102.79,101.15,38990000.0,-0.011399999999999999
2016-02-19,101.58,100.86,101.89,100.56,28260000.0,0.003
2016-02-22,103.23,102.49,103.33,102.43,23980000.0,0.016200000000000003
2016-02-23,101.53,102.62,102.91,101.46,29870000.0,-0.0165
2016-02-24,102.5,100.39,102.63,99.72,40740000.0,0.0096
2016-02-25,103.51,102.71,103.51,101.79,29390000.0,0.009899999999999999
2016-02-26,103.38,104.23,104.31,103.13,30930000.0,-0.0013
2016-02-27,103.43,103.42,103.43,103.42,28580000.0,0.0005
2016-02-29,102.45,103.26,104.05,102.45,27550000.0,-0.0095
2016-03-01,105.73,103.4,105.73,103.11,37700000.0,0.032
2016-03-02,105.77,105.57,105.79,104.95,29210000.0,0.0004
2016-03-03,105.57,105.65,105.69,104.81,25470000.0,-0.0019
2016-03-04,105.61,105.7,106.29,104.91,31660000.0,0.0004
2016-03-07,104.96,105.06,105.68,104.22,25860000.0,-0.0062
2016-03-08,104.1,104.25,105.16,103.92,28900000.0,-0.008199999999999999
2016-03-09,104.76,104.52,104.78,103.91,31050000.0,0.0063
2016-03-10,104.61,105.25,105.8,103.26,45000000.0,-0.0014000000000000002
2016-03-11,106.43,105.74,106.43,105.4,31450000.0,0.0174
2016-03-14,106.61,106.02,106.86,106.0,25370000.0,0.0017000000000000001
2016-03-15,106.57,106.21,106.69,105.89,26520000.0,-0.0004
2016-03-16,107.52,106.31,107.8,106.28,31690000.0,0.0089
2016-03-17,107.46,107.2,107.71,106.81,29620000.0,-0.0006
2016-03-18,107.31,107.4,107.58,106.74,37680000.0,-0.0014000000000000002
2016-03-21,107.73,107.1,107.83,107.06,17290000.0,0.0039000000000000003
2016-03-22,108.06,107.12,108.31,107.1,18840000.0,0.0031
2016-03-23,107.17,107.85,107.93,106.93,20910000.0,-0.008199999999999999
2016-03-24,107.2,106.61,107.23,106.47,19020000.0,0.0003
2016-03-28,107.05,107.5,107.52,106.86,13890000.0,-0.0014000000000000002
2016-03-29,108.77,106.87,108.84,106.67,29960000.0,0.0161
2016-03-30,109.3,109.42,109.98,109.07,23810000.0,0.0049
2016-03-31,109.14,109.24,109.63,108.97,21450000.0,-0.0015
2016-04-01,110.3,108.52,110.34,108.33,26390000.0,0.0106
2016-04-04,109.88,110.25,110.38,109.62,17160000.0,-0.0038
2016-04-05,108.82,109.02,109.44,108.68,20110000.0,-0.0096
2016-04-06,110.61,108.94,110.65,108.93,25060000.0,0.016399999999999998
2016-04-07,109.02,109.98,110.17,108.55,28570000.0,-0.0144
2016-04-08,108.94,109.71,109.96,108.56,22900000.0,-0.0007000000000000001
2016-04-11,108.54,109.42,109.96,108.53,25770000.0,-0.0037
2016-04-12,109.45,108.6,109.66,107.96,28560000.0,0.0084
2016-04-13,110.85,110.26,111.02,110.15,25360000.0,0.0128
2016-04-14,110.86,109.94,111.27,109.94,17200000.0,0.0001
2016-04-15,110.58,110.77,111.0,110.3,21350000.0,-0.0025
2016-04-18,111.17,110.27,111.21,110.19,17130000.0,0.0053
2016-04-19,110.49,111.38,111.38,109.82,42480000.0,-0.0060999999999999995
2016-04-20,110.58,110.48,111.09,110.11,18080000.0,0.0008
2016-04-21,110.59,110.52,110.99,110.09,20220000.0,0.0001
2016-04-22,108.92,109.15,109.66,108.06,39070000.0,-0.0151
2016-04-25,108.92,108.56,108.93,108.39,14350000.0,0.0
2016-04-26,108.39,109.14,109.33,108.06,19120000.0,-0.0049
2016-04-27,107.52,107.28,107.77,106.63,33060000.000000004,-0.008
2016-04-28,106.22,107.63,108.28,106.01,29820000.0,-0.0121
2016-04-29,105.66,106.16,106.44,104.82,67500000.0,-0.0053
2016-05-02,106.66,105.91,106.81,105.5,24810000.0,0.0095
2016-05-03,105.67,105.9,106.38,105.39,38570000.0,-0.009300000000000001
2016-05-04,104.99,105.06,105.43,104.74,27470000.0,-0.0064
2016-05-05,104.96,105.37,105.6,104.75,20790000.0,-0.0003
2016-05-06,105.52,104.46,105.54,104.35,30760000.0,0.0053
2016-05-09,105.82,105.55,106.31,105.48,19290000.0,0.0028000000000000004
2016-05-10,107.27,106.2,107.32,106.01,21180000.0,0.0137
2016-05-11,106.3,107.1,107.43,106.27,20970000.0,-0.009000000000000001
2016-05-12,105.83,106.62,106.68,105.08,29200000.0,-0.0044
2016-05-13,105.44,105.79,106.39,105.23,21060000.0,-0.0037
2016-05-16,106.76,105.61,107.15,105.5,18310000.0,0.0125
2016-05-17,105.42,106.68,106.98,105.14,29930000.0,-0.0126
2016-05-18,105.8,105.23,106.37,104.98,28180000.0,0.0036
2016-05-19,105.25,105.39,105.65,104.49,27330000.0,-0.0052
2016-05-20,106.41,105.68,106.84,105.61,29550000.0,0.011000000000000001
2016-05-23,106.27,106.49,106.91,106.17,15730000.0,-0.0013
2016-05-24,108.4,106.86,108.53,106.83,29930000.0,0.02
2016-05-25,109.18,108.8,109.51,108.63,38460000.0,0.0072
2016-05-26,109.5,109.29,109.64,109.03,21890000.0,0.0029
2016-05-27,110.07,109.59,110.08,109.55,19870000.0,0.0052
2016-05-31,110.28,110.22,110.45,109.73,24370000.0,0.0019
2016-06-01,110.29,109.94,110.54,109.85,19570000.0,0.0001
2016-06-02,110.52,110.07,110.53,109.47,15700000.0,0.0021
2016-06-03,110.0,110.31,110.36,109.28,20270000.0,-0.004699999999999999
2016-06-06,110.4,110.19,110.69,110.01,12500000.0,0.0036
2016-06-07,110.12,110.47,110.57,110.07,12180000.0,-0.0025
2016-06-08,110.31,110.31,110.54,109.9,14570000.0,0.0017000000000000001
2016-06-09,110.13,109.87,110.25,109.65,17570000.0,-0.0016
2016-06-10,108.88,109.14,109.34,108.5,32970000.0,-0.011399999999999999
2016-06-13,107.97,108.28,108.87,107.83,25410000.0,-0.0084
2016-06-14,107.97,107.72,108.36,107.18,24590000.0,0.0
2016-06-15,107.66,108.26,108.38,107.48,24610000.0,-0.0029
2016-06-16,107.98,107.11,108.08,106.44,32080000.0,0.003
2016-06-17,106.43,107.47,107.63,106.18,29210000.0,-0.0144
2016-06-20,107.1,107.67,108.18,107.02,20560000.0,0.0063
2016-06-21,107.44,107.27,107.66,107.04,22800000.0,0.0032
2016-06-22,107.18,107.52,108.13,107.09,22720000.0,-0.0024
2016-06-23,108.71,108.03,108.73,107.56,18710000.0,0.0143
2016-06-24,104.24,104.75,106.44,104.01,68010000.0,-0.041100000000000005
2016-06-27,102.17,103.55,103.55,101.7,50040000.0,-0.0199
2016-06-28,104.41,103.28,104.46,103.25,28260000.0,0.0219
2016-06-29,106.25,105.2,106.47,105.18,31360000.0,0.0176
2016-06-30,107.48,106.46,107.55,106.07,36300000.0,0.0116
2016-07-01,108.02,107.43,108.42,107.39,19900000.0,0.005
2016-07-05,107.36,107.52,107.6,106.78,21170000.0,-0.0060999999999999995
2016-07-06,108.24,106.86,108.29,106.51,24580000.0,0.008199999999999999
2016-07-07,108.56,108.33,108.8,108.05,19160000.0,0.003
2016-07-08,110.24,109.11,110.3,108.96,29460000.0,0.0155
2016-07-11,110.87,110.62,111.28,110.6,20220000.0,0.005699999999999999
2016-07-12,111.43,111.53,111.73,111.28,21910000.0,0.0051
2016-07-13,111.16,111.73,111.76,111.15,21110000.0,-0.0024
2016-07-14,111.92,111.9,112.13,111.64,20870000.0,0.0068000000000000005
2016-07-15,111.74,112.16,112.24,111.49,18000000.0,-0.0016
2016-07-18,112.48,111.8,112.68,111.79,20710000.0,0.0066
2016-07-19,112.07,112.11,112.42,111.87,18940000.0,-0.0036
2016-07-20,113.38,112.69,113.59,112.54,25000000.0,0.011699999999999999
2016-07-21,113.12,113.46,113.68,112.81,18890000.0,-0.0023
