Date,Close,Open,High,Low,Volume,Change
2015-06-09,112.82,113.15,113.23,112.71,3530000.0,0.0022
2015-06-10,113.78,114.14,114.14,113.69,5450000.0,0.0085
2015-06-11,113.26,113.27,113.41,112.92,4430000.0,-0.0046
2015-06-12,113.23,113.06,113.5,112.96,3000000.0,-0.0003
2015-06-15,113.73,113.28,114.15,113.21,5060000.0,0.0044
2015-06-16,113.32,113.08,113.45,112.79,4030000.0000000005,-0.0036
2015-06-17,113.85,113.07,114.04,112.63,6460000.0,0.004699999999999999
2015-06-18,115.32,115.19,115.61,114.89,8039999.999999999,0.0129
2015-06-19,115.12,115.34,115.46,114.95,4610000.0,-0.0017000000000000001
2015-06-22,113.64,113.79,113.94,113.34,5760000.0,-0.0129
2015-06-23,112.89,112.96,113.17,112.79,4520000.0,-0.0066
2015-06-24,112.59,112.48,112.74,112.31,2980000.0,-0.0027
2015-06-25,112.44,112.43,112.71,112.32,2900000.0,-0.0013
2015-06-26,112.56,112.2,112.68,112.13,4390000.0,0.0011
2015-06-29,113.07,112.81,113.23,112.53,5820000.0,0.0045000000000000005
2015-06-30,112.37,112.24,113.05,111.84,7900000.0,-0.0062
2015-07-01,111.98,112.12,112.51,111.94,4410000.0,-0.0034999999999999996
2015-07-02,111.76,111.66,111.84,111.41,3840000.0,-0.002
2015-07-06,112.06,111.71,112.58,111.63,4260000.0,0.0027
2015-07-07,110.76,111.08,111.14,110.05,9070000.0,-0.0116
2015-07-08,111.09,111.38,111.65,111.08,5690000.0,0.003
2015-07-09,111.36,111.8,111.93,111.15,3800000.0,0.0024
2015-07-10,111.49,111.18,111.71,111.03,3590000.0,0.0012
2015-07-13,110.99,110.43,111.14,110.36,4280000.0,-0.0045000000000000005
2015-07-14,110.74,111.0,111.08,110.63,2600000.0,-0.0023
2015-07-15,110.16,110.0,110.19,109.58,9290000.0,-0.0052
2015-07-16,109.76,109.67,110.01,109.6,4630000.0,-0.0036
2015-07-17,108.65,109.11,109.16,108.4,14860000.0,-0.0101
2015-07-20,105.7,106.6,106.65,105.62,15750000.0,-0.027200000000000002
2015-07-21,105.37,105.81,106.32,105.25,10520000.0,-0.0031
2015-07-22,104.8,104.39,105.09,104.18,8350000.0,-0.0054
2015-07-23,104.33,104.98,105.3,104.2,5780000.0,-0.0045000000000000005
2015-07-24,105.35,103.61,105.59,103.43,11570000.0,0.0098
2015-07-27,104.86,104.94,105.68,104.66,10690000.0,-0.004699999999999999
2015-07-28,105.02,105.09,105.33,104.83,5550000.0,0.0015
2015-07-29,105.17,104.93,105.63,104.49,5620000.0,0.0014000000000000002
2015-07-30,104.27,104.03,104.97,103.86,6650000.0,-0.0086
2015-07-31,104.93,105.41,105.75,104.69,6690000.0,0.0063
2015-08-03,104.1,104.59,104.82,104.05,3530000.0,-0.0079
2015-08-04,104.31,104.56,104.75,103.95,3240000.0,0.002
2015-08-05,103.93,104.42,104.5,103.78,5040000.0,-0.0036
2015-08-06,104.39,104.15,104.86,104.14,3910000.0,0.0044
2015-08-07,104.65,104.56,105.38,104.55,4400000.0,0.0025
2015-08-10,105.72,105.03,106.27,104.92,5890000.0,0.0102
2015-08-11,106.26,106.49,106.63,105.77,4059999.9999999995,0.0051
2015-08-12,107.75,106.99,107.91,106.93,10020000.0,0.013999999999999999
2015-08-13,106.86,106.95,107.18,106.71,4760000.0,-0.0083
2015-08-14,106.85,107.07,107.41,106.54,3510000.0,-0.0001
2015-08-17,107.13,107.37,107.51,107.0,5770000.0,0.0026
2015-08-18,107.11,106.67,107.33,106.31,4120000.0,-0.0002
2015-08-19,108.55,107.63,108.67,107.63,7040000.0,0.0134
2015-08-20,110.44,109.81,110.61,109.7,12550000.0,0.0174
2015-08-21,111.13,110.93,111.33,110.12,13920000.0,0.0062
2015-08-24,110.53,111.54,112.12,109.77,18390000.0,-0.0054
2015-08-25,109.16,110.01,110.05,108.72,9970000.0,-0.0124
2015-08-26,107.67,107.72,108.06,107.08,10860000.0,-0.013600000000000001
2015-08-27,107.73,107.33,108.04,107.11,8100000.0,0.0006
2015-08-28,108.7,108.17,109.3,108.12,7560000.0,0.009000000000000001
2015-08-31,108.82,108.19,108.92,108.03,4530000.0,0.0011
2015-09-01,109.2,109.63,109.77,108.94,7080000.0,0.0034999999999999996
2015-09-02,108.62,109.01,109.34,108.46,4120000.0,-0.0053
2015-09-03,107.84,107.77,108.32,107.56,3910000.0,-0.0072
2015-09-04,107.49,107.14,107.56,107.07,4030000.0000000005,-0.0032
2015-09-08,107.52,107.6,107.94,107.31,5980000.0,0.0003
2015-09-09,106.13,106.64,106.71,105.48,8860000.0,-0.0129
2015-09-10,106.38,106.61,106.7,106.18,6200000.0,0.0024
2015-09-11,106.16,105.65,106.2,105.27,4019999.9999999995,-0.0021
2015-09-14,106.22,105.86,106.39,105.78,2350000.0,0.0006
2015-09-15,105.9,105.83,106.06,105.68,2900000.0,-0.003
2015-09-16,107.31,106.6,107.71,106.56,5320000.0,0.013300000000000001
2015-09-17,108.41,107.07,108.58,106.96,8400000.0,0.0103
2015-09-18,109.21,109.1,109.38,108.82,6790000.0,0.0074
2015-09-21,108.53,108.49,108.66,108.33,4099999.9999999995,-0.0062
2015-09-22,107.79,107.58,107.96,107.44,5480000.0,-0.0068000000000000005
2015-09-23,108.22,108.54,108.64,108.2,2740000.0,0.004
2015-09-24,110.49,109.67,110.82,109.63,11020000.0,0.021
2015-09-25,109.81,109.87,110.03,109.55,5210000.0,-0.0062
2015-09-28,108.42,108.37,108.91,108.27,3810000.0,-0.0127
2015-09-29,107.98,108.24,108.69,107.88,4040000.0,-0.0040999999999999995
2015-09-30,106.86,106.78,107.08,106.47,7410000.0,-0.0104
2015-10-01,106.73,106.98,107.21,106.63,4280000.0,-0.0012
2015-10-02,108.99,108.54,109.32,108.54,7730000.0,0.0212
2015-10-05,108.77,109.14,109.38,108.46,5490000.0,-0.002
2015-10-06,109.86,109.8,110.26,109.63,7510000.0,0.01
2015-10-07,109.7,109.75,110.14,109.34,5360000.0,-0.0015
2015-10-08,109.14,109.16,110.27,109.06,5040000.0,-0.0051
2015-10-09,110.87,110.54,111.05,110.23,7910000.0,0.0159
2015-10-12,111.31,111.67,111.73,111.01,6260000.0,0.004
2015-10-13,111.86,111.36,111.87,111.28,5150000.0,0.0049
2015-10-14,113.81,112.63,113.95,112.3,10210000.0,0.0174
2015-10-15,113.29,113.2,113.99,112.94,14080000.0,-0.0046
2015-10-16,112.49,113.24,113.44,112.43,7330000.0,-0.0070999999999999995
2015-10-19,112.02,112.64,112.69,111.89,3960000.0,-0.0042
2015-10-20,112.73,112.38,113.09,112.38,4900000.0,0.0063
2015-10-21,111.73,112.37,112.37,111.41,3910000.0,-0.0089
2015-10-22,111.69,111.52,112.21,111.43,3440000.0,-0.0004
2015-10-23,111.5,111.81,111.84,110.96,4870000.0,-0.0017000000000000001
2015-10-26,111.43,111.73,111.98,111.33,2570000.0,-0.0006
2015-10-27,111.68,111.31,111.81,111.29,2650000.0,0.0022
2015-10-28,110.78,112.68,113.25,110.31,8199999.999999999,-0.008100000000000001
2015-10-29,109.72,110.23,110.6,109.66,5150000.0,-0.0096
2015-10-30,109.3,109.5,109.58,109.06,5540000.0,-0.0038
2015-11-02,108.59,108.64,108.84,108.46,5840000.0,-0.006500000000000001
2015-11-03,106.98,107.79,107.81,106.68,7150000.0,-0.0148
2015-11-04,105.97,107.02,107.09,105.92,7620000.0,-0.009399999999999999
2015-11-05,105.64,106.01,106.1,105.58,5930000.0,-0.0031
2015-11-06,104.1,104.17,104.42,104.02,8830000.0,-0.0146
2015-11-09,104.4,104.29,104.58,104.19,4130000.0,0.0029
2015-11-10,104.18,104.09,104.65,103.87,4450000.0,-0.0021
2015-11-11,103.83,104.09,104.23,103.78,3530000.0,-0.0034000000000000002
2015-11-12,103.85,103.09,104.32,103.04,6300000.0,0.0002
2015-11-13,103.56,103.54,103.74,103.45,3220000.0,-0.0028000000000000004
